state,year,population,firearm_homicide_rate,firearm_suicide_rate,permit_rate,background_check_total,civ_non_institution_pop_rate,labor_force_population_percentage,police_rate,state_imprisonment_rate,alc_per_capita,poverty_rate,cocaine_death_rate,gender_ratio,ages_5_9_pop_percent,ages_10_14_pop_percent,ages_15_19_pop_percent,ages_20_24_pop_percent,ages_25_29_pop_percent,ages_30_34_pop_percent,ages_35_45_pop_percent,ages_45_54_pop_percent,ages_55_59_pop_percent,ages_60_64_pop_percent,ages_65_74_pop_percent,ages_75_84_pop_percent,ages_85_plus_pop_percent,white_nonhispanic_pop_percent,black_nonhispanic_pop_percent,indigenious_nonhispanic_pop_percent,asian_pacific_nonhispanic_pop_perent,white_hispanic_pop_percent,black_hispanic_pop_percent,indigenious_hispanic_pop_percent,asian_pacific_hispanic_pop_percent,black_urban_youth_pop_percent,hispanic_urban_youth_pop_percent,military_veteran_pop_percent,foreign_born_pop_percent,urban_household_pop_percent,single_parent_pop_percent,biracial_nonhispanic_pop_percent,biracial_hispanic_pop_percent,bachelor_degree_pop_percent,high_school_degree_pop_percent,no_highschool_degree_pop_percent,some_college_pop_percent,cpi,income,income_2000,poc_type,denied_adjudicated_mh,denied_alien,denied_crime,denied_dishonorable_discharge,denied_dv_misdemeanor,denied_dv_restraining,denied_fed_denied_person_file,denied_fugitive,denied_renounced_citizen,denied_state_prohibitor,denied_substance_use,denied_under_indictment,reported_adjudicated_mh,denied_total
Texas,2011,25646389,7.8,9.78,6.280689262,45.05066971,7.396042382,0.659,2.176953644,2.86,2.27,17.4,1.779963693,98.40025995,0.075955108,0.074830653,0.073382619,0.072974499,0.073354153,0.070985334,0.136373545,0.134590935,0.057860921,0.048768652,0.059965043,0.032917487,0.012549707,0.448754903,0.115522501,0.003229942,4.040242822,0.35959127,0.006953519,0.006751955,0.002142844,0.044093881,0.167078849,0.060486316,0.177129851,0.889306632,0.210594263,0.012221292,0.004429345,0.242713801,0.252326536,0.24255649,0.262403173,2.24939,41235.17932,31584.68563,Non-POC,442,198,4306,11,648,162,5,2379,2,479,1506,828,181009,10966
Utah,2011,2816124,0.53,17.11,333.7093821,362.4801323,7.073214816,0.678,1.766967648,1.16,1.36,11,1.455334368,100.9471265,0.090132236,0.08345901,0.07750468,0.083418519,0.079190035,0.079206373,0.122998618,0.108838437,0.049283058,0.041039912,0.051084559,0.029172808,0.011468586,0.802484523,0.009686975,0.009748777,2.933051079,0.117470156,0.002745229,0.005070273,0.001804698,0.005649585,0.044286384,0.055074171,0.0801949,0.765047268,0.128537481,0.01741155,0.004247309,0.250224161,0.267140271,0.162272827,0.320362742,2.24939,34415.1081,26188.38796,POC,2,0,783,0,3,0,0,6,0,573,0,0,113,1367
Vermont,2011,626730,17.17,1.91,0,43.54666284,8.130933576,0.703,1.857259107,3.26,2.85,11.6,NA,97.23025367,0.054555181,0.059079223,0.073512081,0.07031507,0.056698232,0.056033918,0.120678367,0.159527954,0.079016624,0.070378946,0.082742211,0.046018109,0.021093563,0.942054582,0.010012616,0.003272065,1.357691509,0.012792833,0.000774501,0.000480669,0.000249118,0.003601376,0.001770255,0.070873351,0.058783951,0.311857661,0.223567873,0.015660881,0.00112582,0.30776643,0.324456461,0.127288293,0.240488817,2.24939,42735.14153,33435.76347,Non-POC,0,3,51,0,10,11,74,38,0,5,31,3,25,226
Virginia,2011,8110035,6.88,11.85,0,40.87134026,7.703062934,0.674,2.360655657,1.38,2.12,11.4,1.185682293,96.4848862,0.063479488,0.063694967,0.067384862,0.071746106,0.070747161,0.067504503,0.135233859,0.149622056,0.065337757,0.057431421,0.070749874,0.038199836,0.015733487,0.644875861,0.190542443,0.002614107,5.785016629,0.068368513,0.006270206,0.002600663,0.001343686,0.067772571,0.039795405,0.081275672,0.124328244,0.860456198,0.161380556,0.022332276,0.003202078,0.323287277,0.270463821,0.155653035,0.250595868,2.24939,47688.929,36475.72631,POC,65,18,358,0,5,57,3,135,0,1,2,0,164214,644
Washington,2011,6822520,1.51,11.37,14.89772108,57.81001741,7.775818906,0.652,1.524216858,2.4,2.25,12.5,1.361632249,99.28502751,0.063521067,0.064470451,0.065811233,0.070027445,0.071421606,0.069056063,0.133223984,0.143250447,0.068319902,0.059804624,0.070706121,0.037572544,0.017658786,0.72068944,0.035116521,0.013192837,7.95060385,0.098144711,0.003177373,0.005331159,0.002487258,0.016041805,0.055235198,0.086189864,0.154131853,0.915801636,0.199243246,0.036407737,0.005946925,0.269991861,0.241715116,0.150693536,0.337599487,2.24939,44800.14582,34120.92256,Partial-Purchase,142,21,1425,2,61,191,2,214,2,749,204,74,81171,3087
West Virginia,2011,1854972,8.02,1.61,0.626963641,99.99665763,8.00619632,0.543,1.890594575,1.84,1.78,17.5,4.150129031,97.39140706,0.056971003,0.058635251,0.06257834,0.065873952,0.057841674,0.061191736,0.126446244,0.14563066,0.075180159,0.071538975,0.089691524,0.052648377,0.019990932,0.9304385,0.033921131,0.001942432,0.727212542,0.010816808,0.000802743,0.000258775,0.000168743,0.011234142,0.001397832,0.086829194,0.017322631,0.579839699,0.239013997,0.013740969,0.000637773,0.183082735,0.41280003,0.190642001,0.213475234,2.24939,34211.05277,26186.09134,Non-POC,76,2,473,5,36,94,2,219,0,424,136,40,6024,1507
Wisconsin,2011,5709640,2.26,8.62,14.66274581,56.52913319,7.807182239,0.691,2.26511654,1.12,2.98,13.1,1.523171376,98.57312193,0.064300226,0.065782048,0.069523672,0.067897786,0.064776232,0.063049746,0.123999704,0.15137933,0.06951228,0.059138997,0.072174127,0.045270507,0.02121486,0.83025834,0.062392522,0.008625941,2.396573879,0.053109882,0.002678847,0.002151841,0.000615513,0.029064361,0.025711627,0.077948431,0.056902891,0.755276037,0.21810548,0.014033936,0.002167439,0.266414781,0.325070599,0.130972327,0.277542293,2.24939,40836.8491,31472.91666,Partial-Purchase,14,6,452,0,244,37,0,94,0,801,79,16,6606,1743
Wyoming,2011,567725,4.87,3.31,7.031573385,91.98819851,7.699414329,0.702,2.753093487,1.53,2.66,10.7,NA,103.9914034,0.067313012,0.063671375,0.065061434,0.072082198,0.072559646,0.066914845,0.117880134,0.141534033,0.074009605,0.061805631,0.072165003,0.039284569,0.015831516,0.855902551,0.008409061,0.021042914,0.86398568,0.080901759,0.001310778,0.004998221,0.000865043,0.002859007,0.01919004,0.098514422,0.03763072,0.304599309,0.178739242,0.014820244,0.003109573,0.189610164,0.330400689,0.150295577,0.329693569,2.24939,49139.98906,38339.05281,Non-POC,6,10,199,0,49,14,3,112,0,13,56,31,4,493
Alabama,2012,4815960,14.29,1.06,1.273889318,89.56801967,7.773015141,0.581,2.327469497,2.46,2,16.2,NA,94.19733155,0.063502374,0.0664189,0.067235486,0.07337951,0.064310028,0.063664611,0.126402332,0.140160484,0.06804127,0.059722107,0.083335999,0.045017954,0.016657437,0.666810762,0.262142326,0.005473472,1.260940609,0.033319651,0.002812661,0.001350244,0.000883267,0.087297067,0.009028135,0.086565231,0.038429769,0.730521328,0.240178531,0.013294291,0.00130392,0.215682309,0.320593874,0.198130221,0.265593597,2.29594,36035.78491,26864.20203,Non-POC,55,22,1531,3,210,107,0,900,0,923,293,237,252,4281
Alaska,2012,731089,5.47,2.93,0.121736204,116.7327097,7.318780614,0.683,1.819203955,5.34,2.83,10,3.007728495,108.9092099,0.07101016,0.069491328,0.067798721,0.080489857,0.080663634,0.071614956,0.126461191,0.144929361,0.07157117,0.055022748,0.056582629,0.021894434,0.007070092,0.630884275,0.032825916,0.143566517,6.7549687,0.043531625,0.003480998,0.005915233,0.002302877,0.016742624,0.034380805,0.088314656,0.11015853,0.699333414,0.182795025,0.063302432,0.006640441,0.242699272,0.285560788,0.157939164,0.313800775,2.29594,52268.78751,39842.54118,Non-POC,18,9,349,0,23,28,2,112,0,33,58,6,1,638
Arizona,2012,6549634,9.36,0.6,8.508109003,51.85984438,7.629763739,0.606,1.997363517,1.99,2.43,19,0.854537173,98.88824932,0.069523584,0.06902253,0.068909911,0.073056783,0.067207185,0.066302416,0.12635809,0.128131565,0.060493007,0.055946087,0.085178641,0.045491198,0.0173859,0.570481453,0.039037708,0.040656849,3.039388553,0.271886252,0.006402452,0.0125025,0.003353651,0.01566215,0.137850332,0.079722782,0.158545714,0.861899678,0.189643546,0.018052596,0.007232652,0.266250047,0.233948503,0.192726141,0.307075309,2.29594,36787.98226,27099.70818,Non-POC,94,73,2318,6,311,129,8,740,1,209,448,161,11884,4498
Arkansas,2012,2950685,13.2,1.11,12.36661995,83.43588014,7.673570713,0.593,2.191016662,1.99,1.81,20.1,NA,96.52935904,0.067558477,0.06739979,0.066919661,0.071531747,0.064729243,0.064792649,0.123465012,0.134597153,0.06488047,0.058348207,0.085460232,0.046249705,0.018226249,0.739927804,0.153539866,0.007160227,1.583272526,0.060363664,0.002192114,0.002078863,0.000851754,0.042111879,0.01861093,0.085327686,0.041439073,0.635483038,0.221779241,0.016288441,0.001764542,0.204650322,0.323269347,0.178256376,0.293823955,2.29594,36291.01806,27093.70802,Non-POC,56,27,1442,3,317,142,4,1425,0,68,267,141,2295,3892
California,2012,38011074,8.64,5.93,8.525331328,29.79665873,7.724823561,0.631,2.053664677,0.91,2.35,15.9,0.55991586,98.68429098,0.06681211,0.066792541,0.071083842,0.076674782,0.073649506,0.070945805,0.135807364,0.137704547,0.061885232,0.051451556,0.06692458,0.036970246,0.017089163,0.393782284,0.05781703,0.004339777,13.69534753,0.343627001,0.00808543,0.0122272,0.007287355,0.024235466,0.177889307,0.047485336,0.277007047,0.977293619,0.197536311,0.025323229,0.01055722,0.274310448,0.229017525,0.22182306,0.274848966,2.29594,47614.04915,36564.20551,POC,26,10,903,0,275,26,0,48,0,2752,17,0,517516,4057
Colorado,2012,5189867,5.15,0.87,7.952226907,79.93229884,7.687304896,0.691,2.390620029,1.83,2.76,11.9,1.214438634,100.5007173,0.068332906,0.066147931,0.065394412,0.069672774,0.074168632,0.072989956,0.13679172,0.139873861,0.06704529,0.056640437,0.069058082,0.034185831,0.014580831,0.696143323,0.038333079,0.006283827,2.964331232,0.185623553,0.004969796,0.009295398,0.002164922,0.01697234,0.082387716,0.071490218,0.097460722,0.883603927,0.177626869,0.020217186,0.007325604,0.347409696,0.221471616,0.147833029,0.28328566,2.29594,46401.90946,34228.64448,POC,162,50,743,2,210,148,2,328,0,3059,51,24,34975,4779
Connecticut,2012,3593795,7.82,5.22,32.64710424,66.08501598,7.926225619,0.663,2.365466032,1.62,2.39,10.3,1.977524735,95.00908184,0.060491897,0.065194617,0.071500304,0.064724873,0.060966922,0.059569086,0.126992902,0.157388947,0.071717942,0.0583522,0.078928372,0.045487332,0.024676287,0.701551962,0.096655507,0.002084384,4.162431328,0.117274485,0.015379249,0.002860991,0.001726378,0.046560636,0.053234668,0.057247937,0.170744433,0.954415984,0.177078814,0.015603002,0.005239729,0.350732187,0.263928918,0.150020806,0.235318089,2.29594,62738.13776,48719.77316,POC,1,1,81,0,8,11,1,6,0,11,20,7,13952,147
Delaware,2012,916993,11.86,6.74,0.039258751,33.50516307,7.853789505,0.619,2.522374762,3.32,3.59,13.5,2.72600786,93.95377862,0.061898768,0.062282684,0.06716234,0.072168513,0.064747597,0.062624064,0.121500587,0.14455625,0.067824376,0.060623776,0.08877941,0.046428712,0.018337427,0.644729667,0.211062007,0.003132403,3.499740421,0.068040329,0.010053792,0.003303638,0.001087398,0.073269061,0.044929387,0.077699112,0.125652911,0.78182189,0.253466188,0.020480593,0.003112771,0.264473784,0.321844703,0.16866322,0.245018293,2.29594,44746.81394,32973.86169,Non-POC,34,3,172,0,55,13,0,30,0,46,14,6,18856,373
Florida,2012,19344156,10.66,13.3,0.000206781,43.130287,8.00091821,0.606,2.47552801,1.67,2.72,15.3,1.646169953,95.64984116,0.056739075,0.058716137,0.060786574,0.067894462,0.063738801,0.061003208,0.12466306,0.142297268,0.066221309,0.060991989,0.098186438,0.058687752,0.024608187,0.567485933,0.155351026,0.002566163,2.601853534,0.214480733,0.011541452,0.00226396,0.001442559,0.06528915,0.077359756,0.081150948,0.219476049,0.959568082,0.244841507,0.014810876,0.004038761,0.261005145,0.297201718,0.15403519,0.287757947,2.29594,41248.90023,30708.80249,POC,329,567,3473,7,555,750,7,823,1,3333,101,591,59794,10537
Georgia,2012,9914668,11.4,12.12,12.12748627,46.95669083,7.548627952,0.64,3.948190701,1.59,1.98,18.1,1.008070105,95.44131291,0.070513262,0.070934706,0.070536872,0.073004895,0.068354688,0.068829304,0.139147534,0.141393787,0.061761219,0.05283634,0.069310175,0.033185382,0.012440609,0.551308619,0.304786791,0.002245042,3.573815849,0.0753358,0.008065041,0.002770611,0.001316494,0.107274888,0.038446205,0.067528397,0.105866945,0.853963986,0.22594358,0.015729927,0.002703515,0.275495218,0.284993064,0.178494858,0.26101686,2.29594,37254.02232,27833.22735,Non-POC,68,63,3101,6,458,137,8,1164,0,175,650,966,5723,6796
Hawaii,2012,1391820,17.17,5.2,12.50592749,12.52173413,7.647289161,0.608,2.416260723,1.11,2.54,13.8,NA,100.6167851,0.06115502,0.058585325,0.058321822,0.072186977,0.072591925,0.068229402,0.125954571,0.134485759,0.068149704,0.062548644,0.081792282,0.046006094,0.024608479,0.225499938,0.017020015,0.002154696,46.82776506,0.031814252,0.002003917,0.001617637,0.018858076,0.005411506,0.033964354,0.069684122,0.198850247,0.699268733,0.219812559,0.191470679,0.041283139,0.25681599,0.328165929,0.143841875,0.271176207,2.29594,44504.21178,33621.87862,POC,0,0,4,0,0,0,0,0,0,2,0,0,1,6
Idaho,2012,1595911,0.99,1.86,17.42578377,85.51980656,7.471124643,0.645,1.931185386,2.87,2.77,14.4,NA,100.287745,0.076583726,0.074901249,0.071183873,0.070010592,0.065931385,0.066196643,0.121784842,0.12708248,0.063693936,0.056553287,0.077340621,0.039127771,0.01640399,0.834998147,0.006075227,0.01119289,1.412076332,0.103688342,0.001341341,0.005717787,0.001241634,0.0028298,0.042184575,0.076004884,0.093247117,0.646562944,0.120203831,0.017584796,0.004039073,0.229627429,0.271427548,0.163054935,0.335890087,2.29594,34845.85834,26390.93966,Non-POC,39,10,533,1,60,44,2,215,0,56,182,30,2486,1172
Illinois,2012,12870798,11.8,5.76,52.07113032,80.49702901,7.761965497,0.659,2.683128117,2.4,2.36,12.6,2.594123378,96.31715941,0.065770346,0.067116233,0.069161115,0.069611012,0.069714673,0.069037653,0.13139277,0.14163139,0.066069526,0.055105123,0.072062774,0.040838471,0.019350011,0.630397157,0.142502221,0.001501884,4.915737818,0.14816088,0.005075982,0.004261834,0.001523548,0.057558876,0.075340361,0.061138946,0.140587695,0.880991327,0.221596795,0.014060573,0.003358545,0.287075046,0.289781022,0.158969139,0.264174792,2.29594,46066.97039,34551.1529,POC,0,0,1,0,0,0,0,0,1,114,0,0,25551,116
Indiana,2012,6537743,9.29,12.95,13.765148,72.74788868,7.694279203,0.63,1.797715205,2.9,2.08,15.2,0.58127671,97.00050157,0.067707112,0.069111406,0.070338213,0.07312324,0.063384675,0.064222845,0.126283247,0.140676274,0.06730807,0.057050507,0.075454143,0.041872556,0.018679201,0.809802369,0.091298437,0.002223033,1.816265063,0.055401401,0.003014842,0.001627072,0.000699087,0.046391578,0.014061529,0.077582332,0.040573939,0.721358381,0.243126607,0.015818742,0.001952364,0.195550517,0.333344561,0.191078017,0.280026905,2.29594,37987.05541,29407.51849,Non-POC,51,25,1764,2,214,221,0,390,1,488,257,148,4249,3561
Iowa,2012,3076310,0.8,7.7,32.06243844,48.0120664,7.761210671,0.692,1.700413807,1.67,2.4,10.3,NA,98.40815837,0.066250302,0.065652133,0.069503309,0.072962211,0.062757246,0.063638398,0.116945953,0.137340919,0.06880756,0.059266793,0.07802436,0.04945085,0.02521414,0.879243205,0.030203104,0.002848699,2.056052818,0.047344413,0.001432156,0.001852728,0.000598168,0.014814651,0.0169514,0.064357211,0.060314544,0.564134342,0.231101541,0.014158274,0.001758725,0.237514124,0.310392772,0.155264655,0.296828449,2.29594,43458.0172,32198.34142,Partial-Permit,26,3,272,0,43,29,0,57,0,109,93,23,4957,655
Kansas,2012,2885262,5.43,0.9,6.350549794,73.12056929,7.534161542,0.683,2.639968225,1.77,1.95,14,NA,98.79441122,0.07084562,0.069519248,0.069631888,0.074177317,0.067585665,0.065885331,0.119186252,0.134421325,0.066296378,0.05548543,0.071729405,0.043401139,0.021401469,0.775065539,0.057930223,0.008019572,2.613266623,0.097767801,0.003604111,0.003659218,0.001007169,0.024807541,0.031270952,0.072583466,0.074032211,0.639496757,0.20115833,0.023054667,0.003759034,0.305786821,0.259225042,0.141721794,0.293266343,2.29594,43725.01024,33754.63209,Non-POC,35,15,605,1,68,69,0,243,1,59,133,44,4280,1273
Kentucky,2012,4384799,8.78,1.52,519.884948,590.5306036,7.722208019,0.608,2.283571037,3.55,1.87,17.9,1.255588797,96.95297666,0.064846762,0.065146283,0.065165445,0.070989784,0.063660998,0.065441697,0.129280172,0.143340527,0.068413634,0.060144085,0.080923007,0.042528948,0.016740756,0.859070921,0.078572695,0.002016574,1.29126876,0.027516195,0.001988287,0.000813017,0.000552733,0.03151465,0.017671285,0.069457566,0.055497111,0.555540114,0.227508973,0.015331207,0.001225684,0.200102469,0.355519306,0.178575348,0.265802877,2.29594,35814.08922,26777.94977,Non-POC,64,15,1094,3,484,225,1,676,0,82,566,139,3723,3349
Louisiana,2012,4603429,16.79,13.52,0,70.87977245,7.609436357,0.594,3.859731518,3.79,2.59,21.1,0.76055658,95.81743598,0.067442215,0.067357699,0.066424112,0.076645112,0.073171701,0.06897241,0.121835513,0.137783826,0.066975747,0.056314787,0.074222393,0.039873717,0.015428399,0.598739083,0.320154275,0.006296765,1.678499987,0.03779167,0.003982462,0.001163887,0.000676128,0.092220704,0.011489734,0.065809284,0.035898971,0.821500851,0.327395979,0.012713894,0.001696837,0.203173377,0.335789934,0.206284592,0.254752096,2.29594,40527.19148,30309.79207,Non-POC,44,23,1903,2,413,194,1,1420,0,144,383,392,2,4919
Maine,2012,1328895,1.01,14.2,0,69.10553505,8.144465891,0.649,1.736781311,0.65,2.65,12.8,NA,95.932786,0.054979252,0.057874363,0.063829483,0.060583495,0.055848162,0.055529662,0.121456124,0.158246248,0.079983375,0.071474233,0.094328669,0.052617233,0.02324522,0.941483366,0.012761831,0.006315032,1.10985535,0.011523973,0.000652059,0.00041036,0.000264287,0.003140194,0.001667793,0.107102479,0.04261333,0.50081297,0.205941241,0.014579463,0.000911075,0.246049898,0.337712731,0.132919726,0.283317645,2.29594,39589.01365,30139.53762,Non-POC,5,2,191,0,58,15,2,114,0,11,37,5,35,440
Maryland,2012,5889651,11.71,6.39,0.028185032,23.19390402,7.817982763,0.678,2.977595786,1.6,2.2,9.9,1.546418995,93.94913003,0.062765968,0.064132811,0.067379423,0.068116734,0.069272092,0.066819142,0.131669914,0.152469924,0.068205843,0.056999701,0.073503483,0.038419432,0.017947512,0.537391203,0.292139424,0.002411876,5.942260951,0.069476618,0.009325354,0.00300186,0.001551849,0.106079281,0.038218672,0.075430526,0.177293346,0.963168026,0.189334879,0.021592992,0.003686215,0.340314883,0.262757113,0.151080458,0.245847546,2.29594,53078.04211,39991.04506,Partial-Purchase,11,9,710,0,7,16,0,54,0,68,50,6,67,931
Massachusetts,2012,6658008,0.84,4.04,17.34693019,31.60900377,8.033589025,0.652,2.53799635,0.41,2.57,11.3,2.76852262,93.97538705,0.057358468,0.060162228,0.069669518,0.07240916,0.070317752,0.064300748,0.127962572,0.151055157,0.068969779,0.058695179,0.076590776,0.044553997,0.023019007,0.755126526,0.065992285,0.001793494,5.862130116,0.079273359,0.014351705,0.002873735,0.001417196,0.032083238,0.059909976,0.055593184,0.159819673,0.973633432,0.222332959,0.015855543,0.004694858,0.37313467,0.243309657,0.145731503,0.23782417,2.29594,56751.9186,43015.87411,Non-POC,1,4,91,0,2,3,1,20,0,17,6,2,1,147
Michigan,2012,9887238,13.52,9.12,24.4789293,43.53136842,7.871681657,0.6,2.005615724,1.41,2.27,13.7,1.305224134,96.43408499,0.062627837,0.066654091,0.070836718,0.072945732,0.0591146,0.05937384,0.123241738,0.146872083,0.072255707,0.06155042,0.080645135,0.044732421,0.020588857,0.762257741,0.140118706,0.005616688,2.642877589,0.03909601,0.00293235,0.001440231,0.000484696,0.051572642,0.019258649,0.062898878,0.074834962,0.849491047,0.190920252,0.019432546,0.002192258,0.251938348,0.292804666,0.148141519,0.307115467,2.29594,38652.14248,29238.01406,Partial-Permit,114,19,2887,5,175,75,1,301,0,904,340,45,107949,4866
Minnesota,2012,5380285,1.06,7.81,32.08956403,81.96443125,7.778091681,0.704,1.662923061,1.38,2.71,10,0.576300408,98.71427014,0.067098078,0.065657498,0.06743205,0.066517718,0.068446983,0.0684825,0.124049616,0.146068157,0.068649858,0.057181748,0.072714983,0.041793371,0.020901892,0.82261229,0.053975913,0.010592828,4.403968615,0.041390224,0.00196534,0.002517064,0.000755714,0.02590151,0.019043391,0.06556806,0.085179702,0.753557895,0.171336077,0.019725366,0.002425575,0.301541273,0.253941478,0.129325801,0.315191448,2.29594,47293.04773,35750.43424,Non-POC,24,22,801,0,97,40,0,137,0,211,113,94,8412,1539
Mississippi,2012,2984945,15.14,18.13,1.738725504,74.47272898,7.546561159,0.584,2.049954019,2.87,2.24,22,NA,94.50279891,0.069788998,0.069717593,0.071033734,0.075131338,0.065150657,0.065331685,0.124209385,0.135139122,0.065353476,0.0564536,0.077517556,0.041723615,0.015904991,0.577119797,0.370626119,0.004797244,0.951101304,0.022741482,0.002870636,0.000960119,0.000465309,0.054307264,0.008136313,0.068640248,0.021299885,0.450541029,0.282115487,0.009811386,0.001096896,0.219286783,0.27342413,0.223400311,0.283888776,2.29594,33127.17231,24995.15318,Non-POC,32,9,760,0,64,33,0,523,0,19,237,193,3,1870
Missouri,2012,6025415,12.23,15.82,6.688999845,85.18965084,7.7480937,0.648,2.566794154,3.03,2.42,15.2,0.830290595,96.13890826,0.064872103,0.065458164,0.067044513,0.071335207,0.066462768,0.064954617,0.121483242,0.141880312,0.068164171,0.058480389,0.080831881,0.04579973,0.019974874,0.806247008,0.115502268,0.004113714,1.863440555,0.031958072,0.001908765,0.001152863,0.000587389,0.04760351,0.01288373,0.083314418,0.032578975,0.7855853,0.206322446,0.018176182,0.001719333,0.252421093,0.295904654,0.159596133,0.29207812,2.29594,39904.78845,30006.03413,Non-POC,114,21,1458,5,115,209,1,800,0,275,582,318,35108,3898
Montana,2012,1005196,0.68,3.41,12.33689748,133.7599831,7.865162615,0.641,2.005579011,2.01,3.07,13.4,NA,100.8490113,0.06202455,0.061132691,0.064519761,0.07110457,0.062943314,0.062524788,0.112760856,0.138967556,0.077502038,0.068544586,0.088932779,0.046990499,0.020865512,0.872474146,0.00493462,0.061261238,0.747766367,0.024242618,0.000486287,0.004339716,0.000418526,0,0.004414989,0.106662495,0.029618244,0.331005013,0.201629824,0.0219477,0.002417486,0.279180257,0.30310667,0.102521093,0.315191981,2.29594,39102.06713,30226.53989,Non-POC,10,4,432,0,55,85,3,263,0,36,85,40,3,1013
Nebraska,2012,1855725,5.87,8.77,26.01894138,46.26763125,7.608239367,0.719,1.997602015,1.52,2.31,12.2,NA,98.79023658,0.071100168,0.067799653,0.069254748,0.071180498,0.068462236,0.067187748,0.119338797,0.134084369,0.065874982,0.056344353,0.071582145,0.045180181,0.022001637,0.813065339,0.045501498,0.008129985,2.004731349,0.08534112,0.002508003,0.005304977,0.001271793,0.02425498,0.042825076,0.072324642,0.092439286,0.605679831,0.164566496,0.015871262,0.002958711,0.261961417,0.289364128,0.145930366,0.302744088,2.29594,45577.84611,34821.90998,Partial-Permit,10,8,188,0,67,11,0,50,1,33,39,16,3,423
